watch_id,user_id,content_id,watch_date,session_duration,completion_rate
5526,1421,C0498,2024-05-03,42.6,44.34
5527,1421,C0370,2024-12-26,15.1,11.69
5528,1421,C0229,2025-12-26,30.7,32.35
5529,1421,C0329,2026-05-23,33.4,29.28
5530,1422,C0027,2026-01-26,60.5,50.42
5531,1422,C0254,2026-04-21,77.7,79.33
5532,1423,C0355,2024-09-28,55.9,73.6
5533,1423,C0136,2025-06-23,52.4,51.9
5534,1423,C0451,2025-07-21,56.6,41.01
5535,1423,C0113,2025-08-29,53.9,44.18
5536,1423,C0088,2025-08-30,64.1,55.26
5537,1423,C0063,2025-12-06,30.3,27.06
5538,1424,C0206,2025-04-12,86.1,70.59
5539,1424,C0401,2025-09-13,31.2,34.26
5540,1425,C0055,2024-07-26,57.9,75.22
5541,1425,C0161,2025-04-10,29.8,42.58
5542,1425,C0157,2025-05-04,80.3,62.75
5543,1425,C0020,2025-05-14,77.1,72.06
5544,1425,C0073,2026-02-11,84.0,78.54
5545,1425,C0219,2026-02-24,53.8,88.23
5546,1426,C0446,2024-04-27,24.5,33.57
5547,1426,C0154,2024-05-28,25.2,20.63
5548,1426,C0054,2024-12-22,51.7,37.49
5549,1426,C0328,2025-03-14,32.2,27.75
5550,1426,C0400,2025-07-19,30.0,66.75
5551,1426,C0415,2025-09-29,25.7,25.41
5552,1426,C0470,2025-12-16,44.3,52.13
5553,1426,C0005,2025-12-22,38.0,28.54
5554,1427,C0133,2025-09-27,63.6,44.13
5555,1427,C0442,2026-04-02,33.5,28.42
5556,1428,C0205,2024-08-19,41.0,53.19
5557,1428,C0210,2025-03-29,76.2,64.02
5558,1428,C0237,2025-08-26,74.5,54.39
5559,1428,C0128,2025-08-28,67.8,52.97
5560,1428,C0271,2025-12-15,76.4,59.72
5561,1428,C0107,2026-01-07,71.8,55.26
5562,1428,C0185,2026-01-20,65.1,66.45
5563,1428,C0361,2026-04-25,24.4,24.44
5564,1428,C0010,2026-04-25,39.8,39.36
5565,1428,C0226,2026-05-04,40.9,77.08
5566,1428,C0231,2026-05-13,47.1,37.69
5567,1429,C0257,2025-08-07,22.7,33.35
5568,1429,C0462,2026-02-06,33.6,61.1
5569,1429,C0466,2026-02-10,93.6,77.37
5570,1430,C0330,2025-10-24,42.9,25.71
5571,1431,C0204,2024-12-04,79.9,75.4
5572,1431,C0082,2024-12-17,71.5,66.17
5573,1431,C0134,2025-01-26,47.7,59.63
5574,1431,C0289,2025-02-07,67.0,76.14
5575,1431,C0327,2025-03-01,76.8,80.05
5576,1431,C0355,2025-03-11,55.4,72.91
5577,1431,C0379,2025-05-26,62.5,69.43
5578,1431,C0441,2025-06-29,25.7,26.77
5579,1431,C0347,2025-09-22,141.3,87.76
5580,1431,C0214,2025-09-30,92.0,94.86
5581,1431,C0236,2025-11-13,99.9,86.84
5582,1431,C0364,2026-03-02,52.0,100.0
5583,1431,C0088,2026-06-05,86.7,74.76
5584,1432,C0128,2025-02-05,24.0,18.75
5585,1432,C0317,2025-11-13,23.6,20.31
5586,1433,C0460,2025-10-10,58.5,51.8
5587,1433,C0353,2025-12-05,39.5,55.63
5588,1433,C0252,2026-02-01,45.6,41.83
5589,1433,C0123,2026-04-27,32.6,51.81
5590,1433,C0490,2026-05-05,12.6,23.26
5591,1433,C0375,2026-05-26,61.8,40.11
5592,1434,C0346,2025-09-12,24.3,26.16
5593,1434,C0416,2026-03-21,23.0,25.57
5594,1435,C0246,2026-03-12,58.9,38.23
5595,1436,C0479,2024-11-20,75.9,67.19
5596,1436,C0224,2025-05-27,77.4,64.49
5597,1436,C0353,2025-11-29,44.8,63.12
5598,1437,C0136,2026-03-06,48.8,48.29
5599,1437,C0106,2026-03-28,61.3,44.11
5600,1437,C0181,2026-04-05,96.6,69.46
5601,1437,C0434,2026-04-14,37.3,32.68
5602,1438,C0199,2025-11-11,56.9,46.64
5603,1438,C0366,2025-12-14,34.9,69.83
5604,1439,C0193,2025-03-16,21.6,34.88
5605,1439,C0308,2025-06-08,28.2,43.4
5606,1439,C0112,2026-05-30,45.9,67.51
5607,1440,C0029,2026-06-20,56.6,56.58
5608,1441,C0078,2025-05-10,26.5,21.38
5609,1441,C0322,2025-07-09,53.7,67.92
5610,1441,C0131,2025-12-24,96.1,62.4
5611,1441,C0365,2026-01-01,51.0,45.92
5612,1442,C0327,2026-03-26,63.9,66.56
5613,1442,C0382,2026-06-14,28.0,41.21
5614,1443,C0361,2025-10-11,44.1,44.08
5615,1443,C0436,2026-02-02,57.0,66.27
5616,1444,C0456,2026-06-24,57.8,47.41
5617,1445,C0182,2025-10-05,30.8,32.13
5618,1445,C0010,2025-12-15,31.4,31.09
5619,1445,C0329,2026-03-24,32.5,28.51
5620,1446,C0159,2024-07-30,101.6,60.46
5621,1446,C0458,2024-08-01,27.4,25.59
5622,1446,C0324,2024-12-15,44.2,37.75
5623,1446,C0037,2024-12-19,87.8,72.52
5624,1446,C0127,2025-05-05,125.9,90.57
5625,1446,C0027,2025-12-31,76.7,63.88
5626,1446,C0346,2026-01-06,93.0,100.0
5627,1446,C0342,2026-03-06,83.2,54.02
5628,1448,C0251,2023-10-31,51.4,91.78
5629,1448,C0118,2024-04-26,53.4,51.84
5630,1448,C0086,2024-08-16,90.0,62.95
5631,1448,C0166,2024-09-05,16.8,24.67
5632,1448,C0009,2025-02-27,53.9,55.01
5633,1448,C0190,2025-04-30,108.7,99.76
5634,1448,C0123,2025-09-17,52.6,83.5
5635,1448,C0210,2025-12-15,57.7,48.52
5636,1448,C0130,2026-04-30,79.8,92.75
5637,1448,C0037,2026-05-22,81.1,67.03
5638,1449,C0042,2023-12-06,102.8,85.7
5639,1449,C0347,2024-01-08,138.5,85.99
5640,1449,C0061,2024-01-14,85.7,81.6
5641,1449,C0317,2024-01-24,21.5,18.54
5642,1449,C0125,2024-06-25,57.7,50.15
5643,1449,C0018,2024-07-12,56.5,48.71
5644,1449,C0181,2024-11-14,52.5,37.77
5645,1449,C0306,2024-12-30,76.3,64.7
5646,1449,C0029,2025-04-06,81.7,81.66
5647,1449,C0495,2025-09-16,23.1,20.99
5648,1449,C0388,2025-12-24,77.1,46.99
5649,1449,C0320,2026-03-11,54.0,88.52
5650,1450,C0212,2025-09-06,26.8,37.74
5651,1450,C0388,2026-05-21,133.8,81.61
5652,1451,C0275,2025-10-16,57.6,42.64
5653,1451,C0467,2025-12-11,74.2,64.5
5654,1452,C0231,2025-07-13,44.9,35.95
5655,1452,C0159,2025-08-02,168.0,100.0
5656,1452,C0044,2025-08-09,81.6,85.93
5657,1452,C0448,2025-10-18,21.6,39.26
5658,1452,C0046,2026-06-09,35.5,29.08
5659,1453,C0367,2024-05-25,54.1,47.01
5660,1453,C0340,2024-11-10,59.8,43.68
5661,1453,C0370,2025-06-03,62.0,48.07
5662,1453,C0101,2026-01-19,55.9,46.96
5663,1453,C0077,2026-06-04,2.7,6.05
5664,1454,C0487,2024-04-07,47.5,65.05
5665,1454,C0322,2024-04-25,19.4,24.62
5666,1454,C0154,2024-06-06,36.1,29.63
5667,1454,C0206,2024-09-13,100.7,82.53
5668,1454,C0118,2024-10-23,51.5,49.96
5669,1454,C0304,2024-11-27,100.9,83.41
5670,1454,C0177,2024-12-30,40.0,38.48
5671,1454,C0370,2025-02-19,76.5,59.33
5672,1454,C0498,2025-06-14,65.1,67.86
5673,1454,C0436,2025-09-08,51.8,60.23
5674,1454,C0487,2025-10-12,22.0,30.07
5675,1454,C0037,2025-10-25,67.0,55.4
5676,1454,C0185,2026-02-18,46.7,47.66
5677,1456,C0239,2025-06-10,36.2,60.39
5678,1457,C0177,2024-03-25,44.6,42.85
5679,1457,C0399,2024-04-08,44.4,51.61
5680,1457,C0285,2024-08-21,65.1,63.24
5681,1457,C0206,2025-10-31,89.9,73.72
5682,1457,C0317,2026-04-09,58.6,50.5
5683,1458,C0293,2024-01-22,37.6,30.6
5684,1458,C0189,2024-09-17,40.7,36.71
5685,1458,C0419,2024-11-01,53.0,52.0
5686,1458,C0488,2024-11-11,68.4,55.13
5687,1458,C0335,2026-02-12,54.6,38.76
5688,1459,C0316,2024-09-20,77.3,47.45
5689,1459,C0085,2024-10-25,32.9,25.68
5690,1459,C0280,2025-03-14,44.7,50.76
5691,1459,C0335,2026-01-28,40.4,28.69
5692,1460,C0206,2024-01-11,102.5,84.04
5693,1460,C0228,2024-05-04,116.9,80.65
5694,1460,C0495,2024-05-18,59.6,54.18
5695,1460,C0365,2024-08-10,70.2,63.26
5696,1460,C0408,2024-10-03,37.6,50.17
5697,1460,C0001,2024-12-12,49.3,60.12
5698,1460,C0011,2024-12-23,86.3,52.97
5699,1460,C0278,2026-01-10,36.6,59.11
5700,1460,C0261,2026-04-07,27.6,37.28
5701,1461,C0336,2025-08-05,84.5,50.59
5702,1461,C0091,2026-02-24,110.8,71.93
5703,1461,C0147,2026-05-31,10.4,23.15
5704,1462,C0178,2025-11-25,109.2,70.43
5705,1462,C0157,2026-01-21,94.7,73.96
5706,1462,C0160,2026-05-16,47.8,58.35
5707,1463,C0422,2023-08-21,25.0,20.15
5708,1463,C0435,2023-10-13,61.2,48.2
5709,1463,C0207,2023-11-09,75.3,58.36
5710,1463,C0037,2023-12-04,103.4,85.47
5711,1463,C0115,2024-03-22,23.8,16.66
5712,1463,C0036,2024-12-21,71.3,67.25
5713,1463,C0257,2025-04-06,19.9,29.24
5714,1463,C0176,2025-05-30,37.6,33.56
5715,1463,C0247,2025-06-13,103.9,92.76
5716,1463,C0371,2026-01-27,103.9,76.99
5717,1463,C0032,2026-04-06,72.1,61.65
5718,1465,C0243,2023-10-18,65.6,55.59
5719,1465,C0477,2024-02-28,57.3,47.32
5720,1465,C0045,2024-06-22,66.5,56.37
5721,1465,C0447,2024-08-08,35.1,29.27
5722,1465,C0416,2024-08-24,29.9,33.18
5723,1465,C0333,2024-10-15,57.8,73.14
5724,1465,C0043,2025-07-20,47.0,53.35
5725,1465,C0403,2025-09-27,27.6,53.11
5726,1465,C0075,2025-12-29,100.6,68.88
5727,1467,C0177,2025-11-29,45.0,43.25
5728,1467,C0012,2025-12-02,81.5,60.36
5729,1467,C0187,2026-03-15,60.9,50.74
5730,1469,C0318,2026-02-10,48.5,54.53
5731,1469,C0497,2026-03-29,35.8,27.98
5732,1471,C0238,2025-05-27,46.4,45.95
5733,1471,C0326,2025-06-07,61.9,65.89
5734,1471,C0294,2025-10-08,59.8,38.12
5735,1471,C0342,2025-10-29,114.6,74.44
5736,1471,C0178,2025-11-29,87.2,56.27
5737,1471,C0126,2026-01-02,98.7,92.23
5738,1472,C0316,2024-02-25,116.1,71.21
5739,1472,C0038,2024-05-04,49.0,49.98
5740,1472,C0242,2024-08-25,52.1,76.68
5741,1472,C0277,2024-08-27,59.9,70.42
5742,1472,C0249,2024-11-19,88.9,72.24
5743,1472,C0155,2025-06-01,52.9,62.22
5744,1472,C0383,2025-12-10,102.5,67.41
5745,1472,C0270,2026-04-13,92.1,63.55
5746,1473,C0036,2025-01-04,77.1,72.76
5747,1473,C0365,2025-06-23,82.3,74.14
5748,1473,C0016,2025-06-27,93.1,58.21
5749,1473,C0266,2025-10-26,34.2,58.03
5750,1473,C0033,2025-11-27,58.6,61.64
5751,1474,C0130,2024-07-11,63.5,73.82
5752,1474,C0390,2024-08-13,37.9,33.5
5753,1474,C0311,2024-08-15,40.0,38.51
5754,1474,C0001,2025-01-04,63.0,76.77
5755,1474,C0376,2025-03-11,68.1,61.93
5756,1474,C0398,2025-05-28,62.2,54.53
5757,1474,C0324,2025-07-04,48.5,41.44
5758,1474,C0326,2025-10-18,27.4,29.13
5759,1474,C0251,2025-12-18,12.3,22.04
5760,1474,C0461,2026-02-16,133.0,100.0
5761,1474,C0483,2026-04-01,48.1,59.38
5762,1475,C0226,2026-05-10,30.6,57.74
5763,1476,C0422,2025-09-29,68.8,55.52
5764,1476,C0462,2026-03-01,21.4,38.97
5765,1476,C0265,2026-03-03,100.7,79.95
5766,1476,C0200,2026-06-15,76.3,74.07
5767,1477,C0429,2024-04-24,51.6,53.8
5768,1477,C0294,2024-08-20,62.7,39.95
5769,1477,C0113,2024-08-25,65.5,53.7
5770,1477,C0221,2024-11-09,131.4,85.31
5771,1477,C0204,2024-12-10,58.1,54.78
5772,1477,C0452,2024-12-14,66.2,63.62
5773,1477,C0135,2025-04-08,69.2,79.5
5774,1477,C0064,2025-06-08,110.7,91.49
5775,1477,C0204,2025-10-10,83.4,78.64
5776,1477,C0401,2025-12-15,79.8,87.72
5777,1477,C0440,2025-12-23,53.2,54.32
5778,1477,C0403,2026-04-25,39.8,76.49
5779,1478,C0193,2023-11-10,13.5,21.72
5780,1478,C0093,2024-09-30,22.4,19.83
5781,1479,C0069,2026-05-11,15.5,9.32
5782,1480,C0430,2025-10-29,42.6,36.44
5783,1481,C0219,2023-11-16,48.8,80.06
5784,1481,C0121,2023-12-23,83.9,79.87
5785,1481,C0257,2024-03-16,50.1,73.68
5786,1481,C0020,2024-05-22,53.1,49.6
5787,1481,C0473,2024-07-14,104.5,58.06
5788,1481,C0301,2024-07-25,78.0,89.7
5789,1481,C0424,2024-08-21,49.9,49.45
5790,1481,C0388,2024-10-23,158.8,96.83
5791,1481,C0434,2025-01-19,76.3,66.89
5792,1481,C0385,2025-05-21,77.8,79.44
5793,1481,C0490,2025-06-14,32.6,60.33
5794,1481,C0440,2025-07-12,79.2,80.79
5795,1481,C0079,2025-08-16,115.5,76.51
5796,1481,C0356,2025-11-01,47.1,42.06
5797,1481,C0157,2025-12-10,81.5,63.64
5798,1481,C0028,2025-12-26,73.5,51.79
5799,1481,C0286,2026-01-06,39.6,59.97
5800,1481,C0254,2026-05-03,84.4,86.11
5801,1481,C0043,2026-05-12,64.5,73.33
5802,1482,C0100,2024-05-22,40.9,41.29
5803,1482,C0378,2024-09-23,23.6,31.11
5804,1482,C0400,2025-03-19,33.0,73.42
5805,1482,C0465,2025-10-15,18.9,24.23
5806,1482,C0349,2025-11-26,42.4,46.57
5807,1482,C0484,2026-05-06,58.3,45.55
5808,1482,C0412,2026-06-08,62.1,36.51
5809,1484,C0086,2025-03-30,67.8,47.38
5810,1484,C0039,2025-06-03,63.9,63.91
5811,1484,C0018,2025-06-09,32.3,27.82
5812,1484,C0091,2025-06-11,81.6,53.01
5813,1484,C0132,2025-06-14,67.0,65.68
5814,1484,C0163,2025-06-16,30.2,34.3
5815,1484,C0298,2025-07-30,68.2,57.81
5816,1484,C0044,2026-03-04,55.6,58.53
5817,1484,C0280,2026-03-26,20.7,23.51
5818,1484,C0435,2026-04-16,75.6,59.51
5819,1485,C0092,2024-06-09,18.2,17.14
5820,1485,C0159,2024-12-26,67.1,39.92
5821,1485,C0228,2025-10-07,28.9,19.91
5822,1486,C0461,2024-01-10,98.4,74.02
5823,1486,C0027,2024-02-28,96.1,80.05
5824,1486,C0304,2024-06-25,69.0,57.05
5825,1486,C0067,2024-08-12,34.0,64.11
5826,1486,C0296,2024-12-12,53.2,53.18
5827,1486,C0456,2025-02-23,30.8,25.23
5828,1486,C0319,2025-07-04,30.0,26.31
5829,1486,C0140,2025-08-14,52.4,47.22
5830,1486,C0253,2025-09-01,57.8,55.02
5831,1486,C0087,2025-10-02,78.9,64.17
5832,1486,C0280,2026-01-15,53.3,60.57
5833,1487,C0007,2025-06-30,13.9,17.63
5834,1487,C0413,2026-01-27,16.7,29.87
5835,1488,C0447,2025-10-26,80.6,67.16
5836,1489,C0111,2024-06-23,69.3,67.32
5837,1489,C0406,2025-02-08,40.7,41.92
5838,1489,C0266,2025-06-26,17.7,30.03
5839,1489,C0173,2025-08-10,57.3,52.09
5840,1489,C0386,2026-02-10,2.8,3.0
5841,1490,C0030,2025-09-24,26.7,29.03
5842,1491,C0176,2025-11-29,23.5,20.99
5843,1492,C0376,2025-12-17,59.5,54.05
5844,1492,C0069,2025-12-31,84.0,50.63
5845,1492,C0446,2026-01-16,57.4,78.61
5846,1492,C0256,2026-06-03,38.8,29.21
5847,1492,C0428,2026-06-20,41.4,38.66
5848,1493,C0115,2025-06-10,35.3,24.69
5849,1494,C0339,2026-06-19,28.6,27.75
5850,1495,C0171,2026-04-19,35.2,37.89
5851,1495,C0145,2026-05-26,40.8,34.55
5852,1496,C0043,2023-08-22,29.1,33.03
5853,1496,C0031,2023-09-29,32.9,36.15
5854,1496,C0043,2023-10-23,32.1,36.49
5855,1496,C0140,2024-01-04,31.6,28.46
5856,1496,C0327,2024-07-13,49.2,51.29
5857,1496,C0101,2024-10-04,62.7,52.7
5858,1496,C0374,2025-02-26,49.6,44.28
5859,1496,C0121,2025-02-27,45.1,42.93
5860,1496,C0065,2025-04-18,52.8,37.96
5861,1496,C0090,2025-06-21,44.1,44.12
5862,1496,C0349,2025-12-01,15.0,16.46
5863,1496,C0407,2026-05-18,38.0,55.05
5864,1496,C0245,2026-05-24,69.1,55.29
5865,1496,C0020,2026-06-16,60.7,56.77
5866,1497,C0331,2026-03-15,63.2,45.14
5867,1497,C0457,2026-05-15,62.7,54.97
5868,1498,C0293,2025-01-27,75.5,61.39
5869,1498,C0489,2025-09-11,69.8,71.18
5870,1498,C0101,2025-10-02,82.8,69.57
5871,1498,C0088,2025-10-10,70.7,60.97
5872,1498,C0080,2025-10-27,69.3,63.62
5873,1499,C0219,2026-04-05,43.6,71.54
5874,1499,C0169,2026-06-08,24.1,29.38
5875,1500,C0135,2025-07-15,43.0,49.39
5876,1500,C0271,2026-01-04,103.9,81.2
5877,1501,C0012,2025-09-30,42.9,31.8
5878,1501,C0005,2026-02-11,54.9,41.29
5879,1501,C0184,2026-03-21,68.6,54.05
5880,1502,C0016,2025-06-12,93.0,58.11
5881,1502,C0075,2025-08-13,95.5,65.41
5882,1502,C0355,2026-04-26,19.6,25.82
5883,1502,C0347,2026-05-02,126.4,78.53
5884,1503,C0173,2024-07-15,69.4,63.08
5885,1503,C0400,2025-11-16,25.0,55.47
5886,1503,C0113,2026-04-13,64.3,52.7
5887,1504,C0375,2024-11-19,40.5,26.31
5888,1504,C0364,2025-07-30,34.1,65.57
5889,1504,C0490,2025-12-22,19.3,35.8
5890,1504,C0382,2026-05-11,27.3,40.17
5891,1504,C0480,2026-05-24,38.7,46.07
5892,1505,C0199,2026-05-07,69.3,56.84
5893,1505,C0281,2026-06-13,69.4,66.13
5894,1506,C0013,2025-08-05,83.2,56.61
5895,1506,C0399,2025-11-07,36.7,42.64
5896,1506,C0270,2025-11-16,22.4,15.45
5897,1507,C0171,2026-01-08,50.0,53.8
5898,1508,C0117,2025-03-22,53.8,50.28
5899,1508,C0133,2026-05-24,40.4,28.06
5900,1509,C0105,2024-03-03,72.2,58.25
5901,1509,C0368,2024-03-30,65.3,47.63
5902,1509,C0368,2024-06-04,60.0,43.82
5903,1509,C0475,2024-06-14,79.2,58.7
5904,1509,C0238,2024-12-17,45.7,45.25
5905,1509,C0192,2025-02-25,20.8,45.26
5906,1509,C0045,2025-09-03,20.7,17.51
5907,1509,C0038,2025-10-09,35.0,35.69
5908,1510,C0207,2025-10-24,86.1,66.75
5909,1511,C0157,2026-01-15,33.0,25.79
5910,1511,C0450,2026-02-01,21.6,17.89
5911,1511,C0193,2026-02-21,24.6,39.71
5912,1511,C0135,2026-05-29,45.5,52.28
5913,1512,C0107,2026-02-15,57.4,44.16
5914,1512,C0473,2026-06-03,67.6,37.53
5915,1514,C0382,2025-01-23,47.8,70.36
5916,1514,C0087,2025-05-06,26.1,21.25
5917,1514,C0042,2026-02-20,56.2,46.82
5918,1515,C0136,2025-01-05,71.9,71.14
5919,1515,C0175,2025-06-14,79.3,49.54
5920,1515,C0225,2025-08-08,4.6,3.0
5921,1515,C0267,2025-09-18,8.7,5.84
5922,1515,C0250,2026-03-23,4.4,6.25
5923,1516,C0143,2024-01-29,18.0,14.51
5924,1516,C0310,2024-05-17,54.5,49.11
5925,1516,C0170,2025-01-09,40.8,44.3
5926,1516,C0141,2025-05-07,39.4,24.47
5927,1516,C0020,2025-10-22,80.0,74.8
5928,1516,C0320,2025-12-10,47.4,77.63
5929,1516,C0061,2026-05-17,70.0,66.62
5930,1516,C0379,2026-05-23,67.4,74.84
5931,1516,C0312,2026-06-07,44.3,29.95
5932,1516,C0429,2026-06-12,14.8,15.38
5933,1517,C0421,2025-05-24,10.7,20.15
5934,1517,C0493,2025-09-18,36.9,45.02
5935,1518,C0249,2025-04-23,64.7,52.56
5936,1518,C0270,2025-05-23,65.7,45.34
5937,1518,C0476,2025-08-19,49.0,45.84
5938,1518,C0223,2025-11-02,76.9,68.68
5939,1518,C0298,2025-12-03,42.2,35.74
5940,1518,C0347,2026-01-01,128.6,79.86
5941,1519,C0053,2024-02-05,50.0,47.14
5942,1519,C0066,2024-02-06,65.6,80.96
5943,1519,C0099,2024-05-12,32.2,40.81
5944,1519,C0419,2024-06-29,50.2,49.22
5945,1519,C0389,2024-09-06,64.8,49.46
5946,1519,C0250,2024-10-18,45.6,64.24
5947,1519,C0012,2024-11-12,108.1,80.05
5948,1519,C0027,2025-01-12,56.9,47.43
5949,1519,C0120,2025-05-05,77.6,84.31
5950,1519,C0133,2025-09-30,83.0,57.66
5951,1519,C0120,2025-10-13,92.0,100.0
5952,1519,C0320,2026-06-30,26.7,43.75
5953,1520,C0027,2026-02-14,95.7,79.71
5954,1520,C0075,2026-04-26,69.2,47.38
5955,1521,C0294,2025-06-24,15.9,10.12
5956,1521,C0042,2025-08-10,70.5,58.76
5957,1522,C0152,2026-05-07,31.0,38.8
5958,1523,C0347,2024-10-21,78.2,48.57
5959,1523,C0491,2024-10-30,63.9,58.07
5960,1523,C0099,2025-03-05,49.6,62.81
5961,1523,C0019,2025-07-13,32.1,28.96
5962,1524,C0234,2024-12-19,59.4,42.71
5963,1524,C0355,2025-02-23,55.9,73.56
5964,1524,C0485,2025-04-01,11.5,19.77
5965,1524,C0369,2025-04-05,21.7,47.09
5966,1524,C0026,2025-05-10,18.9,17.05
5967,1524,C0033,2025-10-11,40.9,43.03
5968,1524,C0351,2025-10-26,76.3,93.06
5969,1524,C0372,2025-12-28,74.3,72.12
5970,1524,C0330,2026-02-09,79.7,47.73
5971,1524,C0114,2026-03-15,65.7,62.57
5972,1525,C0158,2026-01-20,102.4,73.12
5973,1525,C0492,2026-01-31,106.1,62.41
5974,1525,C0237,2026-05-16,105.5,76.97
5975,1526,C0085,2026-05-04,59.1,46.21
5976,1526,C0268,2026-05-21,19.1,26.92
5977,1526,C0360,2026-05-23,56.1,56.1
5978,1529,C0119,2024-03-08,103.1,88.9
5979,1529,C0181,2024-03-14,86.0,61.88
5980,1529,C0020,2024-04-03,107.0,100.0
5981,1529,C0118,2024-04-12,47.3,45.97
5982,1529,C0296,2024-07-02,82.8,82.79
5983,1529,C0334,2024-08-20,53.6,57.03
5984,1529,C0401,2024-08-28,70.1,77.03
5985,1529,C0284,2025-02-01,88.1,67.28
5986,1529,C0227,2025-07-08,67.6,65.0
5987,1529,C0041,2025-07-16,109.4,67.56
5988,1529,C0207,2025-07-17,128.4,99.57
5989,1529,C0004,2025-08-04,94.3,90.64
5990,1529,C0057,2026-03-22,57.0,67.07
5991,1529,C0330,2026-05-15,81.5,48.79
5992,1529,C0367,2026-06-15,59.9,52.11
5993,1529,C0122,2026-06-21,51.5,45.54
5994,1530,C0420,2025-03-09,84.9,53.08
5995,1530,C0062,2025-06-10,37.9,22.16
5996,1530,C0160,2026-04-20,42.7,52.04
5997,1530,C0064,2026-05-04,48.9,40.39
5998,1531,C0320,2025-07-06,41.3,67.63
5999,1531,C0284,2025-08-14,29.4,22.44
6000,1531,C0008,2026-04-17,107.9,78.79
6001,1533,C0358,2026-01-24,20.3,32.67
6002,1534,C0102,2024-06-05,20.1,43.75
6003,1534,C0114,2024-11-03,77.6,73.95
6004,1534,C0365,2025-01-01,75.3,67.86
6005,1534,C0011,2025-05-04,132.0,80.96
6006,1534,C0242,2025-05-25,45.9,67.51
6007,1534,C0310,2025-06-28,55.1,49.66
6008,1534,C0401,2025-10-06,39.8,43.74
6009,1534,C0290,2026-01-03,27.7,61.65
6010,1535,C0369,2024-09-28,27.1,58.92
6011,1535,C0279,2024-11-28,26.7,26.95
6012,1535,C0038,2025-03-28,25.1,25.6
6013,1535,C0367,2025-10-24,73.3,63.76
6014,1535,C0261,2025-12-22,15.6,21.04
6015,1536,C0125,2026-01-17,67.3,58.55
6016,1536,C0259,2026-06-15,19.9,25.88
6017,1537,C0003,2025-01-17,44.9,36.5
6018,1537,C0460,2025-02-28,69.5,61.55
6019,1537,C0085,2025-03-22,11.1,8.64
6020,1537,C0268,2025-07-02,13.1,18.45
6021,1537,C0093,2025-08-23,65.0,57.5
6022,1537,C0013,2026-03-17,107.2,72.95
6023,1537,C0127,2026-06-08,105.6,75.94
6024,1538,C0401,2025-12-27,56.4,61.94
6025,1538,C0347,2026-05-16,104.8,65.12
6026,1539,C0465,2024-07-30,16.8,21.48
6027,1539,C0168,2024-08-03,38.9,26.27
6028,1539,C0005,2024-09-29,83.4,62.69
6029,1539,C0041,2024-11-07,66.0,40.73
6030,1540,C0153,2026-06-01,34.1,39.17
6031,1541,C0006,2024-10-19,8.6,19.05
6032,1541,C0122,2025-06-15,77.5,68.55
6033,1541,C0417,2025-08-20,51.6,59.34
6034,1541,C0467,2025-11-11,75.0,65.23
6035,1541,C0440,2025-11-17,60.2,61.45
6036,1541,C0264,2026-01-09,76.5,45.29
6037,1541,C0350,2026-03-14,18.6,17.71
6038,1543,C0497,2025-03-29,76.1,59.48
6039,1543,C0244,2025-06-18,12.7,12.7
6040,1543,C0226,2026-01-26,50.2,94.64
6041,1543,C0459,2026-04-12,37.0,29.82
6042,1544,C0097,2026-06-06,64.1,53.0
6043,1545,C0423,2026-02-18,12.5,11.35
6044,1545,C0389,2026-05-17,55.4,42.32
6045,1546,C0445,2024-11-05,40.9,36.18
6046,1546,C0133,2025-01-04,72.4,50.29
6047,1546,C0230,2025-01-12,59.4,50.76
6048,1546,C0016,2026-01-06,110.3,68.95
6049,1546,C0447,2026-02-03,35.8,29.87
6050,1546,C0423,2026-04-30,34.9,31.69
6051,1547,C0401,2023-08-06,59.5,65.44
6052,1547,C0020,2023-11-27,49.1,45.93
6053,1547,C0005,2023-11-29,75.8,57.02
6054,1547,C0167,2024-07-13,51.9,70.13
6055,1547,C0341,2024-12-03,22.3,26.21
6056,1547,C0221,2025-04-09,93.4,60.63
6057,1547,C0475,2025-07-11,44.2,32.75
6058,1547,C0135,2025-08-01,53.8,61.83
6059,1547,C0156,2025-11-13,45.6,67.11
6060,1547,C0156,2026-03-05,56.4,82.98
6061,1547,C0139,2026-04-03,50.2,47.77
6062,1548,C0491,2026-01-02,37.0,33.62
6063,1548,C0006,2026-01-18,26.0,57.67
6064,1548,C0240,2026-04-29,18.7,19.47
6065,1548,C0178,2026-04-29,81.5,52.59
6066,1549,C0117,2025-11-15,46.5,43.49
6067,1552,C0059,2025-08-23,21.7,24.36
6068,1553,C0287,2024-09-20,60.9,43.51
6069,1553,C0403,2024-10-19,36.8,70.75
6070,1553,C0475,2024-10-23,77.6,57.5
6071,1553,C0032,2024-11-20,94.4,80.67
6072,1553,C0344,2024-12-10,64.5,54.24
6073,1553,C0368,2024-12-24,71.1,51.93
6074,1553,C0103,2025-02-08,26.2,23.61
6075,1553,C0243,2025-04-19,91.5,77.57
6076,1553,C0334,2025-04-27,75.5,80.37
6077,1553,C0495,2025-06-05,58.8,53.48
6078,1553,C0088,2025-07-30,38.5,33.18
6079,1553,C0314,2025-09-15,45.2,79.31
6080,1553,C0327,2026-04-09,61.0,63.52
6081,1554,C0231,2024-03-06,66.8,53.47
6082,1554,C0088,2024-08-03,72.3,62.34
6083,1554,C0391,2025-04-03,44.3,56.83
